Signal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.2769180952831174,0.5283168975896695,0.2920852678503121,0.9529869497300874,0.5737887964007109,0.14171224124655324,0.8105756942695529,0.204011196874317,0.7840026713386141,0.15973393976363248,0.2966816895204889,0.34521064836090365,0.3088511416293124,0.2299766029974284,0.5405787383872321,0.33731578157136566,0.48949888883691894,0.1291596993823354,0.7475628953051239,0.8602729351151488
0.0,0.8932795711140723,0.8507478076396623,0.508818545861684,0.592421708397015,0.11446828947357401,0.7375051529181024,0.5033816779215171,0.10019666055538567,0.3170330167628911,0.414082068180054,0.18626170194591385,0.9148063718856648,0.7161781139254099,0.4088290764429392,0.2744258228711767,0.15948581200542156,0.5258884646876348,0.21682914211134618,0.13981574654476958,0.6593962350275244
0.0,0.5419003246485563,0.6501010476343433,0.5835791061095463,0.21765866482644725,0.36014084103812494,0.34686166165099097,0.17918617066365228,0.709383429489033,0.1987050594409332,0.9660714533219957,0.33208067988055845,0.4631233433625177,0.11602884734763708,0.48572719664888764,0.11327945867365252,0.6671476879918888,0.09714838749585375,0.11493180517183765,0.8672099504463119,0.28194993787678624
0.0,0.26814902607243785,0.8937184311441583,0.5619382235954425,0.2867545949797864,0.6563604854897761,0.6998317349179911,0.14174664495190847,0.0006099411069214744,0.403854028524403,0.18779744158649048,0.19106098502751412,0.5352739680765022,0.3172212344548385,0.29782608821744316,0.8220428495363714,0.15598975016849237,0.5430872610547832,0.9099536219335903,0.06158632269611353,0.3317973860907645
0.0,0.1436493297916135,0.15082312506090245,0.7112869063804914,0.20428259243483926,0.6928350147106027,0.8688788422952031,0.13781963341642633,0.7437102992053675,0.2859584869208105,0.1978388458172552,0.19648091538490153,0.2812102969188509,0.5975665479017929,0.1688563012997525,0.3778187838069186,0.17182991540688197,0.7642031470377253,0.3271163959128415,0.970223208421116,0.2858974971842442
0.0,0.4738108723215759,0.10410793819084452,0.45918152912073085,0.22792742055110748,0.6009540607702757,0.7539703717218852,0.005365520410877123,0.9078027425276047,0.15549566896992495,0.3689389368237932,0.3131089366269443,0.7238539310939737,0.48117529199869924,0.7467976582944772,0.8040597516422845,0.6052572991001728,0.6797320789934451,0.7164097373476825,0.5267731646260171,0.9324506173859951
0.0,0.45081397216394603,0.751144946213014,0.27444642248182005,0.6649876096048861,0.30916443189616527,0.25514190428137073,0.9909873000038197,0.5604058268872045,0.6731036695757991,0.407444868748429,0.6424366551122828,0.16983519822404547,0.2786751670245753,0.31621865469611254,0.247960901108777,0.04143691906787905,0.08916691157622159,0.5028215890333535,0.030425727632809707,0.8461063840245405
0.0,0.6658998599530171,0.4194036923402529,0.7906087834847668,0.6617454050323288,0.47130922597134284,0.5972387868056075,0.04089876801064318,0.8573841759016753,0.7510903737659194,0.7106506763275419,0.08835999265188088,0.6291424997562926,0.6216305325570761,0.8722756509486774,0.38644005722890706,0.16578565581606186,0.7972384201231598,0.3870613229995562,0.9894128118760377,0.5736925941833165
0.0,0.8635666045089495,0.985235042886119,0.5049646721238009,0.9475131712191878,0.6927880879086362,0.34852645827808126,0.8354588426699374,0.628910970858963,0.2146036792209789,0.18324891936703536,0.6495366936436515,0.8249099150846115,0.09130153534347485,0.09580630844554527,0.4490898757092586,0.11110416746966023,0.4593221492887951,0.8863442074569896,0.48927917556659883,0.18095723845304046
0.0,0.29951932859884256,0.7408508505787146,0.41276270145212757,0.19624981878902603,0.5770034903087607,0.22914825823776563,0.8005352209690537,0.18160150756514393,0.8473330084966141,0.31519753359899294,0.9882751633973624,0.1355184320308993,0.2527599642823328,0.1267997604694534,0.677852423274287,0.35591000683739615,0.08716932698791924,0.9712327358575796,0.25968024196483896,0.5440237217622279
